,transcript_id,speaker_ID,speaker,speaker_role,text_duration
394,1956_122_t02,17850.0,Bessie Margolin,not_a_justice,1174.701
395,1956_122_t02,46190.0,William French Smith,not_a_justice,2026.776
396,1956_125_t02,15050.0,Felix Frankfurter,scotus_justice,567.706
397,1956_125_t02,15083.0,Tom C. Clark,scotus_justice,88.056
398,1956_125_t02,15089.0,Hugo L. Black,scotus_justice,94.903
399,1956_125_t02,15099.0,Earl Warren,scotus_justice,66.767
400,1956_125_t02,15140.0,"William J. Brennan, Jr.",scotus_justice,86.924
401,1956_125_t02,38897.0,Ralph W. Currie,not_a_justice,2756.374
402,1956_14_t01,15050.0,Felix Frankfurter,scotus_justice,320.753
403,1956_14_t01,15089.0,Hugo L. Black,scotus_justice,324.469
404,1956_14_t01,15099.0,Earl Warren,scotus_justice,65.205
405,1956_14_t01,15107.0,William O. Douglas,scotus_justice,8.389
406,1956_14_t01,15127.0,Harold Burton,scotus_justice,67.514
407,1956_14_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,41.05
408,1956_14_t01,21765.0,"Earl W. Allison, Jr.",not_a_justice,879.604
409,1956_14_t01,30578.0,James F. Graham,not_a_justice,1519.947
410,1956_14_t02,15050.0,Felix Frankfurter,scotus_justice,388.786
411,1956_14_t02,15089.0,Hugo L. Black,scotus_justice,447.395
412,1956_14_t02,15099.0,Earl Warren,scotus_justice,327.809
413,1956_14_t02,15107.0,William O. Douglas,scotus_justice,12.9
414,1956_14_t02,15140.0,"William J. Brennan, Jr.",scotus_justice,19.509
415,1956_14_t02,21765.0,"Earl W. Allison, Jr.",not_a_justice,599.155
416,1956_14_t02,30578.0,James F. Graham,not_a_justice,881.436
417,1956_14_t02,33567.0,J. Ralston Werum,not_a_justice,906.703
418,1956_162_t01,15050.0,Felix Frankfurter,scotus_justice,958.548
419,1956_162_t01,15089.0,Hugo L. Black,scotus_justice,399.523
420,1956_162_t01,15099.0,Earl Warren,scotus_justice,230.95
421,1956_162_t01,15107.0,William O. Douglas,scotus_justice,39.684
422,1956_162_t01,15127.0,Harold Burton,scotus_justice,3.696
423,1956_162_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,160.174
424,1956_162_t01,33912.0,Kevin T. Maroney,not_a_justice,2275.026
425,1956_162_t01,37174.0,Norman Leonard,not_a_justice,2837.094
426,1956_17_t01,15050.0,Felix Frankfurter,scotus_justice,319.814
427,1956_17_t01,15063.0,Stanley Reed,scotus_justice,140.324
428,1956_17_t01,15083.0,Tom C. Clark,scotus_justice,56.665
429,1956_17_t01,15089.0,Hugo L. Black,scotus_justice,102.386
430,1956_17_t01,15099.0,Earl Warren,scotus_justice,22.03
431,1956_17_t01,15107.0,William O. Douglas,scotus_justice,23.472
432,1956_17_t01,15127.0,Harold Burton,scotus_justice,69.374
433,1956_17_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,2.692
434,1956_17_t01,16789.0,Alan S. Rosenthal,not_a_justice,1631.382
435,1956_17_t01,28219.0,Herbert S. Thatcher,not_a_justice,1263.151
436,1956_183_t02,15050.0,Felix Frankfurter,scotus_justice,375.328
437,1956_183_t02,15099.0,Earl Warren,scotus_justice,50.878
438,1956_183_t02,15127.0,Harold Burton,scotus_justice,21.744
439,1956_183_t02,15140.0,"William J. Brennan, Jr.",scotus_justice,115.559
440,1956_183_t02,30073.0,John F . Davis,not_a_justice,1135.441
441,1956_183_t03,15050.0,Felix Frankfurter,scotus_justice,915.511
442,1956_183_t03,15089.0,Hugo L. Black,scotus_justice,297.386
443,1956_183_t03,15099.0,Earl Warren,scotus_justice,244.943
444,1956_183_t03,15107.0,William O. Douglas,scotus_justice,28.571
445,1956_183_t03,15137.0,John M. Harlan,scotus_justice,139.152
446,1956_183_t03,15140.0,"William J. Brennan, Jr.",scotus_justice,176.569
447,1956_183_t03,28056.0,Henry G. Singer,not_a_justice,2194.512
448,1956_183_t03,30073.0,John F . Davis,not_a_justice,2911.979
449,1956_18_t01,15050.0,Felix Frankfurter,scotus_justice,532.105
450,1956_18_t01,15089.0,Hugo L. Black,scotus_justice,276.1
451,1956_18_t01,15099.0,Earl Warren,scotus_justice,236.763
452,1956_18_t01,15107.0,William O. Douglas,scotus_justice,2.39
453,1956_18_t01,15127.0,Harold Burton,scotus_justice,23.012
454,1956_18_t01,24788.0,Frederick Bernays Wiener,not_a_justice,1527.779
455,1956_18_t01,36055.0,Morton Hollander,not_a_justice,2252.872
456,1956_19_t01,15099.0,Earl Warren,scotus_justice,193.17
457,1956_19_t01,36055.0,Morton Hollander,not_a_justice,506.568
458,1956_19_t01,36746.0,"Meade T. Spicer, Jr.",not_a_justice,1261.297
459,1956_1_t01,15037.0,Sherman Minton,scotus_justice,3.424
460,1956_1_t01,15050.0,Felix Frankfurter,scotus_justice,56.427
461,1956_1_t01,15063.0,Stanley Reed,scotus_justice,76.314
462,1956_1_t01,15099.0,Earl Warren,scotus_justice,64.927
463,1956_1_t01,18874.0,Charles A. Ellis,not_a_justice,1497.712
464,1956_1_t01,35976.0,Michael E. Hanrahan,not_a_justice,924.164
465,1956_211_t01,15044.0,Arthur J. Goldberg,scotus_justice,1353.763
466,1956_211_t01,15050.0,Felix Frankfurter,scotus_justice,795.745
467,1956_211_t01,15063.0,Stanley Reed,scotus_justice,11.135
468,1956_211_t01,15099.0,Earl Warren,scotus_justice,38.147
469,1956_211_t01,15107.0,William O. Douglas,scotus_justice,12.565
470,1956_211_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,18.584
471,1956_211_t01,23734.0,Frank A. Constangy,not_a_justice,1460.025
472,1956_211_t02,15044.0,Arthur J. Goldberg,scotus_justice,1739.448
473,1956_211_t02,15050.0,Felix Frankfurter,scotus_justice,300.098
474,1956_211_t02,15099.0,Earl Warren,scotus_justice,28.238
475,1956_211_t02,15127.0,Harold Burton,scotus_justice,1.834
476,1956_23_t01,15099.0,Earl Warren,scotus_justice,28.026
477,1956_23_t01,31669.0,John T. McTernan,not_a_justice,1185.976
478,1956_240_t01,15082.0,Charles E. Whittaker,scotus_justice,3.47
479,1956_240_t01,15089.0,Hugo L. Black,scotus_justice,12.919
480,1956_240_t01,15099.0,Earl Warren,scotus_justice,33.453
481,1956_240_t01,15107.0,William O. Douglas,scotus_justice,13.565
482,1956_240_t01,15127.0,Harold Burton,scotus_justice,24.939
483,1956_240_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,186.059
484,1956_240_t01,18648.0,Charles L. Cobb,not_a_justice,587.474
485,1956_240_t01,28925.0,James O. Bean,not_a_justice,840.187
486,1956_240_t02,15089.0,Hugo L. Black,scotus_justice,104.792
487,1956_240_t02,15099.0,Earl Warren,scotus_justice,81.033
488,1956_240_t02,15140.0,"William J. Brennan, Jr.",scotus_justice,285.588
489,1956_240_t02,18648.0,Charles L. Cobb,not_a_justice,621.373
490,1956_240_t02,28925.0,James O. Bean,not_a_justice,224.285
491,1956_247_t02,15050.0,Felix Frankfurter,scotus_justice,149.34
492,1956_247_t02,15082.0,Charles E. Whittaker,scotus_justice,5.641
493,1956_247_t02,15089.0,Hugo L. Black,scotus_justice,149.581
494,1956_247_t02,15099.0,Earl Warren,scotus_justice,31.971
495,1956_247_t02,15107.0,William O. Douglas,scotus_justice,15.485
496,1956_247_t02,15127.0,Harold Burton,scotus_justice,5.677
497,1956_247_t02,15140.0,"William J. Brennan, Jr.",scotus_justice,40.049
498,1956_247_t02,20488.0,Dean G. Acheson,not_a_justice,2808.87
499,1956_257_t01,15050.0,Felix Frankfurter,scotus_justice,220.903
500,1956_257_t01,15089.0,Hugo L. Black,scotus_justice,102.681
501,1956_257_t01,15099.0,Earl Warren,scotus_justice,32.099
502,1956_257_t01,15107.0,William O. Douglas,scotus_justice,2.494
503,1956_257_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,20.585
504,1956_257_t01,28451.0,Hilbert P. Zarky,not_a_justice,1035.984
505,1956_257_t01,31016.0,John H. Hudson,not_a_justice,1545.884
506,1956_25_t01,15050.0,Felix Frankfurter,scotus_justice,113.842
507,1956_25_t01,15089.0,Hugo L. Black,scotus_justice,5.888
508,1956_25_t01,15099.0,Earl Warren,scotus_justice,32.329
509,1956_25_t01,15107.0,William O. Douglas,scotus_justice,7.042
510,1956_25_t01,15137.0,John M. Harlan,scotus_justice,54.594
511,1956_25_t01,37869.0,Philip Elman,not_a_justice,1578.697
512,1956_25_t01,40770.0,Richard E. Williams,not_a_justice,1675.622
513,1956_262_t02,15050.0,Felix Frankfurter,scotus_justice,210.928
514,1956_262_t02,15082.0,Charles E. Whittaker,scotus_justice,73.511
515,1956_262_t02,15099.0,Earl Warren,scotus_justice,39.458
516,1956_262_t02,15140.0,"William J. Brennan, Jr.",scotus_justice,79.672
517,1956_262_t02,20827.0,David E. Feller,not_a_justice,499.147
518,1956_262_t02,21327.0,Douglas M. Orr,not_a_justice,2421.309
519,1956_27_t01,15050.0,Felix Frankfurter,scotus_justice,2.217
520,1956_27_t01,15099.0,Earl Warren,scotus_justice,37.949
521,1956_27_t01,15107.0,William O. Douglas,scotus_justice,3.868
522,1956_27_t01,33029.0,James A. Sprowl,not_a_justice,709.586
523,1956_280_t01,15050.0,Felix Frankfurter,scotus_justice,492.921
524,1956_280_t01,15089.0,Hugo L. Black,scotus_justice,265.919
525,1956_280_t01,15099.0,Earl Warren,scotus_justice,68.809
526,1956_280_t01,15107.0,William O. Douglas,scotus_justice,21.532
527,1956_280_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,146.73
528,1956_280_t01,22030.0,E. R. Callister,not_a_justice,1087.182
529,1956_280_t01,37740.0,Peter W. Billings,not_a_justice,1240.812
530,1956_295_t01,15050.0,Felix Frankfurter,scotus_justice,339.338
531,1956_295_t01,15083.0,Tom C. Clark,scotus_justice,21.202
532,1956_295_t01,15089.0,Hugo L. Black,scotus_justice,140.534
533,1956_295_t01,15099.0,Earl Warren,scotus_justice,13.208
534,1956_295_t01,15107.0,William O. Douglas,scotus_justice,17.959
535,1956_295_t01,15127.0,Harold Burton,scotus_justice,20.123
536,1956_295_t01,15137.0,John M. Harlan,scotus_justice,73.873
537,1956_295_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,77.469
538,1956_295_t01,37969.0,Pearl M. Hart,not_a_justice,2678.168
539,1956_2_t01,15050.0,Felix Frankfurter,scotus_justice,402.542
540,1956_2_t01,15089.0,Hugo L. Black,scotus_justice,125.698
541,1956_2_t01,15099.0,Earl Warren,scotus_justice,254.773
542,1956_2_t01,15127.0,Harold Burton,scotus_justice,79.213
543,1956_2_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,9.448
544,1956_2_t01,16091.0,Mr. Attorney General,not_a_justice,2922.424
545,1956_2_t02,15050.0,Felix Frankfurter,scotus_justice,339.635
546,1956_2_t02,15083.0,Tom C. Clark,scotus_justice,57.811
547,1956_2_t02,15089.0,Hugo L. Black,scotus_justice,160.158
548,1956_2_t02,15099.0,Earl Warren,scotus_justice,181.981
549,1956_2_t02,15127.0,Harold Burton,scotus_justice,201.705
550,1956_2_t02,15140.0,"William J. Brennan, Jr.",scotus_justice,115.106
551,1956_2_t02,16091.0,Mr. Attorney General,not_a_justice,1328.331
552,1956_2_t02,40395.0,Richard F. Stevens,not_a_justice,589.198
553,1956_302_t02,15089.0,Hugo L. Black,scotus_justice,2.696
554,1956_302_t02,15099.0,Earl Warren,scotus_justice,41.276
555,1956_302_t02,15107.0,William O. Douglas,scotus_justice,2.129
556,1956_302_t02,15140.0,"William J. Brennan, Jr.",scotus_justice,4.265
557,1956_302_t02,30230.0,Justice Frankfuter,not_a_justice,52.391
558,1956_302_t02,41977.0,Sol A. Rosenblatt,not_a_justice,630.489
559,1956_310_t01,15050.0,Felix Frankfurter,scotus_justice,677.259
560,1956_310_t01,15082.0,Charles E. Whittaker,scotus_justice,44.329
561,1956_310_t01,15099.0,Earl Warren,scotus_justice,94.137
562,1956_310_t01,15127.0,Harold Burton,scotus_justice,1.795
563,1956_310_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,7.89
564,1956_310_t01,22512.0,Edward S. Irons,not_a_justice,1826.912
565,1956_310_t01,44884.0,W. R. Hulbert,not_a_justice,1289.625
566,1956_313_t02,15050.0,Felix Frankfurter,scotus_justice,413.017
567,1956_313_t02,15083.0,Tom C. Clark,scotus_justice,18.562
568,1956_313_t02,15089.0,Hugo L. Black,scotus_justice,15.61
569,1956_313_t02,15099.0,Earl Warren,scotus_justice,12.386
570,1956_313_t02,15107.0,William O. Douglas,scotus_justice,16.465
571,1956_313_t02,44277.0,"Walter J. Cummings, Jr.",not_a_justice,1718.014
572,1956_313_t02,46556.0,William C. Wines,not_a_justice,1223.1
573,1956_316_t02,15050.0,Felix Frankfurter,scotus_justice,360.777
574,1956_316_t02,15082.0,Charles E. Whittaker,scotus_justice,66.9
575,1956_316_t02,15099.0,Earl Warren,scotus_justice,69.224
576,1956_316_t02,15107.0,William O. Douglas,scotus_justice,17.322
577,1956_316_t02,15140.0,"William J. Brennan, Jr.",scotus_justice,95.365
578,1956_316_t02,23360.0,Eugene D. Williams,not_a_justice,416.646
579,1956_316_t02,27493.0,Herman H. Levy,not_a_justice,2188.716
580,1956_33_t02,15043.0,Potter Stewart,scotus_justice,71.178
581,1956_33_t02,15050.0,Felix Frankfurter,scotus_justice,265.283
582,1956_33_t02,15099.0,Earl Warren,scotus_justice,38.455
583,1956_33_t02,15140.0,"William J. Brennan, Jr.",scotus_justice,75.843
584,1956_33_t02,20911.0,Daniel H. Greenberg,not_a_justice,1081.144
585,1956_33_t02,28966.0,J. F. Bishop,not_a_justice,1567.611
586,1956_36_t01,15050.0,Felix Frankfurter,scotus_justice,32.348
587,1956_36_t01,15099.0,Earl Warren,scotus_justice,30.656
588,1956_36_t01,15107.0,William O. Douglas,scotus_justice,1.226
589,1956_36_t01,46320.0,Whitney North Seymour,not_a_justice,801.981
590,1956_371_t01,15050.0,Felix Frankfurter,scotus_justice,86.468
591,1956_371_t01,15089.0,Hugo L. Black,scotus_justice,3.273
592,1956_371_t01,15099.0,Earl Warren,scotus_justice,10.646
593,1956_371_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,72.993
594,1956_371_t01,37869.0,Philip Elman,not_a_justice,1381.889
595,1956_371_t01,38537.0,Robert Ash,not_a_justice,1242.625
596,1956_3_t01,15050.0,Felix Frankfurter,scotus_justice,542.427
597,1956_3_t01,15063.0,Stanley Reed,scotus_justice,226.062
598,1956_3_t01,15089.0,Hugo L. Black,scotus_justice,50.845
599,1956_3_t01,15099.0,Earl Warren,scotus_justice,67.36
600,1956_3_t01,15107.0,William O. Douglas,scotus_justice,22.585
601,1956_3_t01,15127.0,Harold Burton,scotus_justice,1.333
602,1956_3_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,180.443
603,1956_3_t01,26750.0,Hugh B. Cox,not_a_justice,1158.253
604,1956_3_t01,30073.0,John F . Davis,not_a_justice,4555.016
605,1956_3_t02,15050.0,Felix Frankfurter,scotus_justice,204.851
606,1956_3_t02,15063.0,Stanley Reed,scotus_justice,252.859
607,1956_3_t02,15089.0,Hugo L. Black,scotus_justice,43.915
608,1956_3_t02,15099.0,Earl Warren,scotus_justice,239.13
609,1956_3_t02,15107.0,William O. Douglas,scotus_justice,2.353
610,1956_3_t02,15140.0,"William J. Brennan, Jr.",scotus_justice,122.558
611,1956_3_t02,26750.0,Hugh B. Cox,not_a_justice,3232.865
612,1956_3_t02,30073.0,John F . Davis,not_a_justice,748.305
613,1956_3_t02,40457.0,Robert L. Stern,not_a_justice,2047.803
614,1956_403_t01,15050.0,Felix Frankfurter,scotus_justice,248.528
615,1956_403_t01,15083.0,Tom C. Clark,scotus_justice,3.226
616,1956_403_t01,15099.0,Earl Warren,scotus_justice,127.319
617,1956_403_t01,15107.0,William O. Douglas,scotus_justice,9.757
618,1956_403_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,1.53
619,1956_403_t01,28966.0,J. F. Bishop,not_a_justice,1521.992
620,1956_403_t01,29436.0,John Caughlan,not_a_justice,1550.704
621,1956_407_t01,15050.0,Felix Frankfurter,scotus_justice,1054.064
622,1956_407_t01,15082.0,Charles E. Whittaker,scotus_justice,44.984
623,1956_407_t01,15089.0,Hugo L. Black,scotus_justice,110.783
624,1956_407_t01,15099.0,Earl Warren,scotus_justice,148.581
625,1956_407_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,251.857
626,1956_407_t01,21300.0,Donald B. MacGuineas,not_a_justice,1950.73
627,1956_408_t01,15050.0,Felix Frankfurter,scotus_justice,1014.611
628,1956_408_t01,15083.0,Tom C. Clark,scotus_justice,4.761
629,1956_408_t01,15089.0,Hugo L. Black,scotus_justice,210.12
630,1956_408_t01,15099.0,Earl Warren,scotus_justice,176.97
631,1956_408_t01,15107.0,William O. Douglas,scotus_justice,22.149
632,1956_408_t01,15127.0,Harold Burton,scotus_justice,57.234
633,1956_408_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,216.421
634,1956_408_t01,20266.0,Charles H. Weston,not_a_justice,1331.766
635,1956_408_t01,21291.0,David G. Macdonald,not_a_justice,1390.023
636,1956_408_t01,31946.0,James A. Murray,not_a_justice,1162.336
637,1956_408_t01,45167.0,William Q. Keenan,not_a_justice,1419.984
638,1956_40_t02,15050.0,Felix Frankfurter,scotus_justice,59.531
639,1956_40_t02,15063.0,Stanley Reed,scotus_justice,19.144
640,1956_40_t02,15089.0,Hugo L. Black,scotus_justice,9.017
641,1956_40_t02,15099.0,Earl Warren,scotus_justice,32.46
642,1956_40_t02,15140.0,"William J. Brennan, Jr.",scotus_justice,6.21
643,1956_40_t02,26718.0,Harold I. Cammer,not_a_justice,2001.552
644,1956_422_t02,15107.0,William O. Douglas,scotus_justice,6.251
645,1956_422_t02,30395.0,Joseph E. Finley,not_a_justice,172.994
646,1956_423_t01,15050.0,Felix Frankfurter,scotus_justice,661.639
647,1956_423_t01,15082.0,Charles E. Whittaker,scotus_justice,25.322
648,1956_423_t01,15089.0,Hugo L. Black,scotus_justice,6.631
649,1956_423_t01,15099.0,Earl Warren,scotus_justice,191.736
650,1956_423_t01,15107.0,William O. Douglas,scotus_justice,7.828
651,1956_423_t01,15127.0,Harold Burton,scotus_justice,37.292
652,1956_423_t01,25697.0,Gordon Madison,not_a_justice,280.242
653,1956_423_t01,36710.0,Milton I. Shadur,not_a_justice,1936.927
654,1956_43_t01,15050.0,Felix Frankfurter,scotus_justice,380.35
655,1956_43_t01,15063.0,Stanley Reed,scotus_justice,2.643
656,1956_43_t01,15089.0,Hugo L. Black,scotus_justice,26.689
657,1956_43_t01,15099.0,Earl Warren,scotus_justice,208.332
658,1956_43_t01,15137.0,John M. Harlan,scotus_justice,49.092
659,1956_43_t01,16811.0,Andrew Reiner,not_a_justice,1473.054
660,1956_43_t01,37425.0,Oscar H. Davis,not_a_justice,1930.948
661,1956_445_t01,15050.0,Felix Frankfurter,scotus_justice,710.719
662,1956_445_t01,15089.0,Hugo L. Black,scotus_justice,310.394
663,1956_445_t01,15099.0,Earl Warren,scotus_justice,289.495
664,1956_445_t01,15127.0,Harold Burton,scotus_justice,9.909
665,1956_445_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,158.423
666,1956_445_t01,23325.0,Eugene Underwood,not_a_justice,3044.73
667,1956_445_t01,24403.0,Frank C. Mason,not_a_justice,1984.876
668,1956_44_t01,15050.0,Felix Frankfurter,scotus_justice,353.862
669,1956_44_t01,15089.0,Hugo L. Black,scotus_justice,105.58
670,1956_44_t01,15099.0,Earl Warren,scotus_justice,87.503
671,1956_44_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,76.347
672,1956_44_t01,32532.0,"Joseph L. Rauh, Jr.",not_a_justice,2683.728
673,1956_44_t01,32701.0,J. Lee Rankin,not_a_justice,441.154
674,1956_44_t02,15050.0,Felix Frankfurter,scotus_justice,673.47
675,1956_44_t02,15083.0,Tom C. Clark,scotus_justice,17.535
676,1956_44_t02,15089.0,Hugo L. Black,scotus_justice,320.097
677,1956_44_t02,15099.0,Earl Warren,scotus_justice,29.677
678,1956_44_t02,15107.0,William O. Douglas,scotus_justice,26.314
679,1956_44_t02,15127.0,Harold Burton,scotus_justice,60.052
680,1956_44_t02,15140.0,"William J. Brennan, Jr.",scotus_justice,117.889
681,1956_44_t02,32532.0,"Joseph L. Rauh, Jr.",not_a_justice,416.561
682,1956_44_t02,32701.0,J. Lee Rankin,not_a_justice,2414.9
683,1956_45_t03,15050.0,Felix Frankfurter,scotus_justice,237.446
684,1956_45_t03,15089.0,Hugo L. Black,scotus_justice,154.548
685,1956_45_t03,15099.0,Earl Warren,scotus_justice,42.578
686,1956_45_t03,15140.0,"William J. Brennan, Jr.",scotus_justice,130.224
687,1956_45_t03,25167.0,George Cochran Doub,not_a_justice,707.062
688,1956_45_t03,44643.0,William H. Ferguson,not_a_justice,2342.059
689,1956_466_t01,15050.0,Felix Frankfurter,scotus_justice,212.587
690,1956_466_t01,15082.0,Charles E. Whittaker,scotus_justice,61.556
691,1956_466_t01,15099.0,Earl Warren,scotus_justice,226.119
692,1956_466_t01,15107.0,William O. Douglas,scotus_justice,50.914
693,1956_466_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,6.905
694,1956_466_t01,31920.0,J. Raburn Monroe,not_a_justice,1013.242
695,1956_466_t01,38578.0,"Robert A. Ainsworth, Jr.",not_a_justice,1373.568
696,1956_466_t01,43086.0,Thomas G. Meeker,not_a_justice,290.662
697,1956_478_t01,15050.0,Felix Frankfurter,scotus_justice,257.285
698,1956_478_t01,15089.0,Hugo L. Black,scotus_justice,98.927
699,1956_478_t01,15099.0,Earl Warren,scotus_justice,131.408
700,1956_478_t01,15107.0,William O. Douglas,scotus_justice,12.883
701,1956_478_t01,15127.0,Harold Burton,scotus_justice,12.613
702,1956_478_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,96.086
703,1956_478_t01,36749.0,M. R. Schlesinger,not_a_justice,1507.555
704,1956_478_t01,38905.0,R. E. L. Cope,not_a_justice,1678.315
705,1956_47_t01,15050.0,Felix Frankfurter,scotus_justice,292.347
706,1956_47_t01,15063.0,Stanley Reed,scotus_justice,15.396
707,1956_47_t01,15082.0,Charles E. Whittaker,scotus_justice,127.625
708,1956_47_t01,15089.0,Hugo L. Black,scotus_justice,181.682
709,1956_47_t01,15099.0,Earl Warren,scotus_justice,284.978
710,1956_47_t01,15107.0,William O. Douglas,scotus_justice,5.036
711,1956_47_t01,15140.0,"William J. Brennan, Jr.",scotus_justice,163.215
712,1956_47_t01,37917.0,Philip E. Grey,not_a_justice,1802.057
713,1956_47_t01,41715.0,Samuel Carter McMorris,not_a_justice,489.476
